isinla,councildist,lat,lng,city,state,deptnum,deptname,employeecount,gross
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,70,Police,20,1663737.06
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,76,Public Works - Contract Administration,1,54338.56
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,78,Public Works - Engineering,5,411428.8
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,82,Public Works - Sanitation,13,985372.29
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,84,Public Works - Street Lighting,2,129851.82
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,86,Public Works - Street Services,7,802888.61
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,87,Zoo,1,50180.4
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,88,Recreation and Parks,20,645533.3
FALSE,,34.0852868,-117.9608978,Baldwin Park,CA,94,Transportation,9,873133.58
FALSE,,34.0852868,-117.9608978,Balwing Park,CA,82,Public Works - Sanitation,1,122851.18
FALSE,,34.0852868,-117.9608978,Balwing Park,CA,86,Public Works - Street Services,1,130587.92
FALSE,,33.9255713,-116.8764103,Banning,CA,70,Police,1,77133.91
FALSE,,34.8957957,-117.0172826,Barstow,CA,38,Fire,1,154542.13
FALSE,,34.0538921,-117.9867619,Bassett,CA,70,Police,1,48351.61
FALSE,,40.6687141,-74.1143091,Bayonne,NJ,70,Police,1,108404.59
FALSE,,33.9294606,-116.977248,Beaumont,CA,04,Airports,1,85435.69
FALSE,,33.9294606,-116.977248,Beaumont,CA,32,Information Technology Agency,2,187457.4
FALSE,,33.9294606,-116.977248,Beaumont,CA,38,Fire,2,464638.4
FALSE,,33.9294606,-116.977248,Beaumont,CA,66,Personnel,1,39950
FALSE,,33.9294606,-116.977248,Beaumont,CA,70,Police,4,548962.6
FALSE,,33.9294606,-116.977248,Beaumont,CA,82,Public Works - Sanitation,2,262934.28
FALSE,,33.9652918,-118.1514588,Bel Gardens,CA,70,Police,1,21702.4
TRUE,5,34.1002455,-118.459463,Belair,CA,08,Building and Safety,1,196766
FALSE,,33.9775142,-118.1870156,Bell,CA,04,Airports,5,524588.01
FALSE,,33.9775142,-118.1870156,Bell,CA,14,City Clerk,1,
FALSE,,33.9775142,-118.1870156,Bell,CA,21,Community Investment for Families Department,1,24552
FALSE,,33.9775142,-118.1870156,Bell,CA,32,Information Technology Agency,2,158935.64
FALSE,,33.9775142,-118.1870156,Bell,CA,38,Fire,1,185229.66
FALSE,,33.9775142,-118.1870156,Bell,CA,40,General Services,1,16104.29
FALSE,,33.9775142,-118.1870156,Bell,CA,42,Harbor,3,216139.76
FALSE,,33.9775142,-118.1870156,Bell,CA,66,Personnel,2,1482.4
FALSE,,33.9775142,-118.1870156,Bell,CA,68,City Planning,2,151915.06
FALSE,,33.9775142,-118.1870156,Bell,CA,70,Police,9,942330.59
FALSE,,33.9775142,-118.1870156,Bell,CA,76,Public Works - Contract Administration,1,104050.89
FALSE,,33.9775142,-118.1870156,Bell,CA,82,Public Works - Sanitation,3,242531.35
FALSE,,33.9775142,-118.1870156,Bell,CA,84,Public Works - Street Lighting,1,98402.2
FALSE,,33.9775142,-118.1870156,Bell,CA,86,Public Works - Street Services,2,73241.78
FALSE,,33.9775142,-118.1870156,Bell,CA,88,Recreation and Parks,8,225328.03
FALSE,,33.9775142,-118.1870156,Bell,CA,94,Transportation,1,35034.51
FALSE,,34.2058492,-118.6901774,Bell Canyon,CA,08,Building and Safety,1,125518.8
FALSE,,34.2058492,-118.6901774,Bell Canyon,CA,70,Police,2,238160.66
FALSE,,33.8816818,-118.1170117,Bell Flower,CA,88,Recreation and Parks,1,2170.28
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,04,Airports,3,132782.27
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,08,Building and Safety,1,26290.36
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,28,Council,1,3691.2
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,40,General Services,3,235816.93
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,43,Los Angeles Housing,1,109310.06
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,46,Mayor,1,15295.84
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,66,Personnel,2,67558.79
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,70,Police,14,1206766.78
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,82,Public Works - Sanitation,5,149527.16
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,86,Public Works - Street Services,2,132831.98
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,88,Recreation and Parks,3,89032.18
FALSE,,33.9652918,-118.1514588,Bell Gardens,CA,94,Transportation,3,155470.67
FALSE,,33.8816818,-118.1170117,Bellflower,CA,04,Airports,22,1580457.67
FALSE,,33.8816818,-118.1170117,Bellflower,CA,06,Animal Services,2,102821.65
FALSE,,33.8816818,-118.1170117,Bellflower,CA,08,Building and Safety,3,304891.61
FALSE,,33.8816818,-118.1170117,Bellflower,CA,12,City Attorney,1,78160
FALSE,,33.8816818,-118.1170117,Bellflower,CA,21,Community Investment for Families Department,1,25574.4
FALSE,,33.8816818,-118.1170117,Bellflower,CA,22,Economic and Workforce Development Department,1,135594.96
FALSE,,33.8816818,-118.1170117,Bellflower,CA,26,Controller,2,281101.41
FALSE,,33.8816818,-118.1170117,Bellflower,CA,30,Cultural Affairs,1,64854.32
FALSE,,33.8816818,-118.1170117,Bellflower,CA,38,Fire,7,1167201.33
FALSE,,33.8816818,-118.1170117,Bellflower,CA,40,General Services,4,356758.87
FALSE,,33.8816818,-118.1170117,Bellflower,CA,42,Harbor,17,1473163.04
FALSE,,33.8816818,-118.1170117,Bellflower,CA,43,Los Angeles Housing,4,376741.76
FALSE,,33.8816818,-118.1170117,Bellflower,CA,44,Library,3,182874.2
FALSE,,33.8816818,-118.1170117,Bellflower,CA,46,Mayor,1,67028.48
FALSE,,33.8816818,-118.1170117,Bellflower,CA,66,Personnel,1,15736.76
FALSE,,33.8816818,-118.1170117,Bellflower,CA,70,Police,50,5504862.55
FALSE,,33.8816818,-118.1170117,Bellflower,CA,76,Public Works - Contract Administration,1,103426.39
FALSE,,33.8816818,-118.1170117,Bellflower,CA,78,Public Works - Engineering,4,404640.7
FALSE,,33.8816818,-118.1170117,Bellflower,CA,82,Public Works - Sanitation,18,1564565.88
FALSE,,33.8816818,-118.1170117,Bellflower,CA,84,Public Works - Street Lighting,1,90490.08
FALSE,,33.8816818,-118.1170117,Bellflower,CA,86,Public Works - Street Services,8,606961.58
FALSE,,33.8816818,-118.1170117,Bellflower,CA,87,Zoo,1,74174.81
FALSE,,33.8816818,-118.1170117,Bellflower,CA,88,Recreation and Parks,14,346039.97
FALSE,,33.8816818,-118.1170117,Bellflower,CA,94,Transportation,13,1034779.85
FALSE,,33.8816818,-118.1170117,Bellflowwer,CA,82,Public Works - Sanitation,1,86355.73
FALSE,,33.7569251,-118.1371377,Belmont Shore,CA,88,Recreation and Parks,1,120357.6
FALSE,,37.8715226,-122.273042,Berkeley,CA,10,City Administrative Officer,1,
FALSE,,37.8715226,-122.273042,Berkeley,CA,38,Fire,1,111919.92
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,04,Airports,1,38662.44
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,08,Building and Safety,1,0
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,12,City Attorney,5,718009.46
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,28,Council,1,54087.18
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,44,Library,1,23735.53
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,46,Mayor,1,85132.24
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,64,Pension,1,0
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,66,Personnel,2,207324
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,70,Police,4,491848.29
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,78,Public Works - Engineering,1,136456.72
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,82,Public Works - Sanitation,1,174109.36
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,88,Recreation and Parks,11,233782.5
FALSE,,34.0736204,-118.4003563,Beverly Hills,CA,94,Transportation,2,282996.93
FALSE,,34.2438963,-116.9114215,Big Bear,CA,38,Fire,1,180557.52
FALSE,,34.2438963,-116.9114215,Big Bear,CA,70,Police,2,296853.59
FALSE,,34.2611183,-116.84503,Big Bear City,CA,38,Fire,2,421539.94
FALSE,,34.2611183,-116.84503,Big Bear City,CA,42,Harbor,1,203909.17
FALSE,,34.2611183,-116.84503,Big Bear City,CA,70,Police,1,89067.31
FALSE,,34.2438963,-116.9114215,Big Bear Lake,CA,38,Fire,1,159701.55
FALSE,,34.2438963,-116.9114215,Big Bear Lake,CA,70,Police,1,150102.7
FALSE,,48.0632864,-114.0726134,Bigfork,MT,38,Fire,1,137538.76
FALSE,,34.07029,-117.3958797,Bloomington,CA,04,Airports,4,358309.73
FALSE,,34.07029,-117.3958797,Bloomington,CA,40,General Services,4,262604.5
FALSE,,34.07029,-117.3958797,Bloomington,CA,70,Police,4,291477.83
FALSE,,34.07029,-117.3958797,Bloomington,CA,82,Public Works - Sanitation,1,66164.35
FALSE,,34.2474498,-117.2076443,Blue Jay,CA,38,Fire,3,458753.77
FALSE,,43.6150186,-116.2023137,Boise,ID,38,Fire,3,527767.03
FALSE,,43.6150186,-116.2023137,Boise,ID,70,Police,1,155088.57
FALSE,,34.0674911,-78.1482921,Bolivia,NC,38,Fire,1,160592.76
FALSE,,32.6583258,-117.0352904,Bonita,CA,38,Fire,1,120802.36
FALSE,,34.9994202,-117.6497822,Boron,CA,82,Public Works - Sanitation,1,18661.28
TRUE,14,34.0297895,-118.2117257,Boyle Heights,CA,82,Public Works - Sanitation,1,0
FALSE,,45.6769979,-111.0429339,Bozeman,MT,38,Fire,1,152216.8
FALSE,,34.1469511,-117.9708982,Bradbury,CA,70,Police,1,
FALSE,,33.916475,-117.9002918,Brea,CA,04,Airports,6,782899.96
FALSE,,33.916475,-117.9002918,Brea,CA,08,Building and Safety,2,317141.04
FALSE,,33.916475,-117.9002918,Brea,CA,17,City Ethics Commission,1,115165.44
FALSE,,33.916475,-117.9002918,Brea,CA,28,Council,1,1993.01
FALSE,,33.916475,-117.9002918,Brea,CA,32,Information Technology Agency,2,104550.12
FALSE,,33.916475,-117.9002918,Brea,CA,38,Fire,20,3796710.59
FALSE,,33.916475,-117.9002918,Brea,CA,40,General Services,2,188506.97
FALSE,,33.916475,-117.9002918,Brea,CA,42,Harbor,3,382053.4
FALSE,,33.916475,-117.9002918,Brea,CA,44,Library,1,978.98
FALSE,,33.916475,-117.9002918,Brea,CA,66,Personnel,3,203009.93
FALSE,,33.916475,-117.9002918,Brea,CA,68,City Planning,2,290323.33
FALSE,,33.916475,-117.9002918,Brea,CA,70,Police,46,6703708.64
FALSE,,33.916475,-117.9002918,Brea,CA,76,Public Works - Contract Administration,2,206548.8
FALSE,,33.916475,-117.9002918,Brea,CA,78,Public Works - Engineering,3,400736.31
FALSE,,33.916475,-117.9002918,Brea,CA,82,Public Works - Sanitation,5,595875.47
FALSE,,33.916475,-117.9002918,Brea,CA,84,Public Works - Street Lighting,1,89691.84
FALSE,,33.916475,-117.9002918,Brea,CA,94,Transportation,2,343768.44
FALSE,,33.3703197,-112.5837766,Buckeye,AZ,70,Police,1,128329
FALSE,,33.8674044,-117.9981387,Buena Park,CA,04,Airports,12,1239756.1
FALSE,,33.8674044,-117.9981387,Buena Park,CA,08,Building and Safety,4,516271.98
FALSE,,33.8674044,-117.9981387,Buena Park,CA,16,City Employees Retirement System,1,77736
FALSE,,33.8674044,-117.9981387,Buena Park,CA,22,Economic and Workforce Development Department,1,59169.12
FALSE,,33.8674044,-117.9981387,Buena Park,CA,28,Council,2,55564.96
FALSE,,33.8674044,-117.9981387,Buena Park,CA,32,Information Technology Agency,3,420287.13
FALSE,,33.8674044,-117.9981387,Buena Park,CA,38,Fire,7,1123492.86
FALSE,,33.8674044,-117.9981387,Buena Park,CA,40,General Services,6,539286.13
FALSE,,33.8674044,-117.9981387,Buena Park,CA,42,Harbor,5,692207.04
FALSE,,33.8674044,-117.9981387,Buena Park,CA,43,Los Angeles Housing,1,136415.6
FALSE,,33.8674044,-117.9981387,Buena Park,CA,44,Library,1,13022.6
FALSE,,33.8674044,-117.9981387,Buena Park,CA,64,Pension,2,172026.46
FALSE,,33.8674044,-117.9981387,Buena Park,CA,68,City Planning,1,91154.69
FALSE,,33.8674044,-117.9981387,Buena Park,CA,70,Police,42,5461670.73
FALSE,,33.8674044,-117.9981387,Buena Park,CA,76,Public Works - Contract Administration,1,140651.46
FALSE,,33.8674044,-117.9981387,Buena Park,CA,78,Public Works - Engineering,4,407547.6
FALSE,,33.8674044,-117.9981387,Buena Park,CA,82,Public Works - Sanitation,9,1084531.43
FALSE,,33.8674044,-117.9981387,Buena Park,CA,86,Public Works - Street Services,1,140943.92
FALSE,,33.8674044,-117.9981387,Buena Park,CA,88,Recreation and Parks,3,145148.06
FALSE,,33.8674044,-117.9981387,Buena Park,CA,94,Transportation,4,403510.14
FALSE,,34.1808392,-118.3089661,Burank,CA,44,Library,1,95237.36
FALSE,,34.1808392,-118.3089661,Burbank,CA,02,Aging,1,26811.6
FALSE,,34.1808392,-118.3089661,Burbank,CA,04,Airports,13,1390007.7
FALSE,,34.1808392,-118.3089661,Burbank,CA,06,Animal Services,9,670921.96
FALSE,,34.1808392,-118.3089661,Burbank,CA,08,Building and Safety,11,1280196.97
FALSE,,34.1808392,-118.3089661,Burbank,CA,12,City Attorney,13,2070245.88
FALSE,,34.1808392,-118.3089661,Burbank,CA,14,City Clerk,3,113641.11
FALSE,,34.1808392,-118.3089661,Burbank,CA,16,City Employees Retirement System,2,143771.93
FALSE,,34.1808392,-118.3089661,Burbank,CA,17,City Ethics Commission,3,93513.8
FALSE,,34.1808392,-118.3089661,Burbank,CA,21,Community Investment for Families Department,1,
FALSE,,34.1808392,-118.3089661,Burbank,CA,26,Controller,4,429323.53
FALSE,,34.1808392,-118.3089661,Burbank,CA,28,Council,6,546004.5
FALSE,,34.1808392,-118.3089661,Burbank,CA,32,Information Technology Agency,3,355525.55
FALSE,,34.1808392,-118.3089661,Burbank,CA,38,Fire,21,3934102.72
FALSE,,34.1808392,-118.3089661,Burbank,CA,39,Office of Finance,5,542026.43
FALSE,,34.1808392,-118.3089661,Burbank,CA,40,General Services,13,1136670.29
FALSE,,34.1808392,-118.3089661,Burbank,CA,42,Harbor,1,76973.22
FALSE,,34.1808392,-118.3089661,Burbank,CA,43,Los Angeles Housing,8,730267.59
FALSE,,34.1808392,-118.3089661,Burbank,CA,44,Library,20,1430322.08
FALSE,,34.1808392,-118.3089661,Burbank,CA,46,Mayor,2,94143.2
FALSE,,34.1808392,-118.3089661,Burbank,CA,64,Pension,2,172435.75
FALSE,,34.1808392,-118.3089661,Burbank,CA,65,Disability,2,131141.98
FALSE,,34.1808392,-118.3089661,Burbank,CA,66,Personnel,9,1061940.57
FALSE,,34.1808392,-118.3089661,Burbank,CA,68,City Planning,6,529864.35
FALSE,,34.1808392,-118.3089661,Burbank,CA,70,Police,118,14599858.12
FALSE,,34.1808392,-118.3089661,Burbank,CA,74,Public Works - Board of Public Works,4,324994.5
FALSE,,34.1808392,-118.3089661,Burbank,CA,76,Public Works - Contract Administration,2,241001.06
FALSE,,34.1808392,-118.3089661,Burbank,CA,78,Public Works - Engineering,7,904666.95
FALSE,,34.1808392,-118.3089661,Burbank,CA,82,Public Works - Sanitation,21,1785630.28
FALSE,,34.1808392,-118.3089661,Burbank,CA,84,Public Works - Street Lighting,3,298705.09
FALSE,,34.1808392,-118.3089661,Burbank,CA,86,Public Works - Street Services,3,163761.41
FALSE,,34.1808392,-118.3089661,Burbank,CA,87,Zoo,16,938944.79
FALSE,,34.1808392,-118.3089661,Burbank,CA,88,Recreation and Parks,65,1394866.3
FALSE,,34.1808392,-118.3089661,Burbank,CA,94,Transportation,15,1564196.6
FALSE,,34.1367208,-118.6614809,Calabasas,CA,12,City Attorney,2,208354.69
FALSE,,34.1367208,-118.6614809,Calabasas,CA,32,Information Technology Agency,1,84296
FALSE,,34.1367208,-118.6614809,Calabasas,CA,38,Fire,9,1671270.97
FALSE,,34.1367208,-118.6614809,Calabasas,CA,44,Library,3,121802.33
FALSE,,34.1367208,-118.6614809,Calabasas,CA,66,Personnel,1,6300
FALSE,,34.1367208,-118.6614809,Calabasas,CA,68,City Planning,1,72927.6
FALSE,,34.1367208,-118.6614809,Calabasas,CA,70,Police,14,1884494.35
FALSE,,34.1367208,-118.6614809,Calabasas,CA,78,Public Works - Engineering,1,116343.92
FALSE,,34.1367208,-118.6614809,Calabasas,CA,82,Public Works - Sanitation,1,0
FALSE,,34.1367208,-118.6614809,Calabasas,CA,87,Zoo,1,77741.69
FALSE,,34.1367208,-118.6614809,Calabasas,CA,88,Recreation and Parks,2,12908.88
FALSE,,34.1372953,-118.6541895,Calabasas Hills,CA,70,Police,1,204920.53
FALSE,,35.2912425,-118.6286669,Caliente,CA,38,Fire,1,171258.39
FALSE,,36.778261,-119.4179324,California,CA,88,Recreation and Parks,1,409.19
FALSE,,35.125801,-117.9859038,California City,CA,40,General Services,1,52790.59
FALSE,,35.125801,-117.9859038,California City,CA,88,Recreation and Parks,1,56916.25
FALSE,,34.0039039,-117.0619755,Calimesa,CA,16,City Employees Retirement System,1,96566.97
FALSE,,34.0039039,-117.0619755,Calimesa,CA,38,Fire,2,316324.81
FALSE,,34.2163937,-119.0376023,Camarillo,CA,06,Animal Services,1,55370.14
FALSE,,34.2163937,-119.0376023,Camarillo,CA,08,Building and Safety,5,588213.12
FALSE,,34.2163937,-119.0376023,Camarillo,CA,12,City Attorney,3,555789.76
FALSE,,34.2163937,-119.0376023,Camarillo,CA,38,Fire,42,8803865.87
FALSE,,34.2163937,-119.0376023,Camarillo,CA,40,General Services,3,313797.21
FALSE,,34.2163937,-119.0376023,Camarillo,CA,42,Harbor,1,177720.64
FALSE,,34.2163937,-119.0376023,Camarillo,CA,44,Library,2,729.5
FALSE,,34.2163937,-119.0376023,Camarillo,CA,68,City Planning,1,120954.48
FALSE,,34.2163937,-119.0376023,Camarillo,CA,70,Police,32,4164016.04
FALSE,,34.2163937,-119.0376023,Camarillo,CA,78,Public Works - Engineering,2,296575.1
FALSE,,34.2163937,-119.0376023,Camarillo,CA,82,Public Works - Sanitation,7,901523.52
FALSE,,34.2163937,-119.0376023,Camarillo,CA,88,Recreation and Parks,5,198132.28
FALSE,,45.5856983,-122.4026689,Camas,WA,38,Fire,1,147311.71
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,04,Airports,3,233942.98
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,06,Animal Services,1,64438.08
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,08,Building and Safety,5,543006.66
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,12,City Attorney,1,130784.89
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,28,Council,1,88559.36
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,30,Cultural Affairs,3,94561.33
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,32,Information Technology Agency,1,90719.51
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,38,Fire,4,765848.73
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,39,Office of Finance,2,68425.12
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,40,General Services,5,344344.85
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,42,Harbor,1,108873.83
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,43,Los Angeles Housing,2,200965.26
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,44,Library,14,482413.18
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,68,City Planning,1,91330.88
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,70,Police,35,3098280.72
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,76,Public Works - Contract Administration,4,473083.92
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,82,Public Works - Sanitation,13,1102177.03
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,86,Public Works - Street Services,5,410580.52
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,88,Recreation and Parks,74,1019351.25
TRUE,3,34.208254,-118.6058609,Canoga Park,CA,94,Transportation,9,732800.11
FALSE,,34.4235425,-118.4720633,Canyon Conuntry,CA,88,Recreation and Parks,1,
FALSE,,34.4235425,-118.4720633,Canyon Count,CA,70,Police,1,106724.88
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,04,Airports,8,1058852.33
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,06,Animal Services,5,344393.06
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,08,Building and Safety,13,1544221.45
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,12,City Attorney,5,543729.41
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,28,Council,2,132025.19
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,32,Information Technology Agency,3,222336.59
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,38,Fire,38,6906813.28
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,40,General Services,12,999853.28
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,42,Harbor,3,436581.66
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,43,Los Angeles Housing,2,100536.44
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,44,Library,4,206973.79
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,46,Mayor,1,50058.36
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,66,Personnel,2,152572
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,70,Police,205,26359850.59
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,76,Public Works - Contract Administration,3,355896.45
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,78,Public Works - Engineering,2,193031.88
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,82,Public Works - Sanitation,31,2861541.27
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,84,Public Works - Street Lighting,1,59650.16
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,86,Public Works - Street Services,16,1392737.17
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,87,Zoo,5,287562.85
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,88,Recreation and Parks,35,1387546.64
FALSE,,34.4235425,-118.4720633,Canyon Country,CA,94,Transportation,10,651301.54
FALSE,,34.4235425,-118.4720633,Canyon County,CA,88,Recreation and Parks,2,3330.65
FALSE,,33.6850215,-117.2730931,Canyon Lake,CA,04,Airports,1,180470.75
FALSE,,33.6850215,-117.2730931,Canyon Lake,CA,38,Fire,21,3906924.3
FALSE,,33.6850215,-117.2730931,Canyon Lake,CA,70,Police,1,142087.19
FALSE,,33.6850215,-117.2730931,Canyon Lake,CA,82,Public Works - Sanitation,1,14203.84
FALSE,,26.5628537,-81.9495331,Cape Coral,FL,38,Fire,1,244496.98
FALSE,,33.4596667,-117.6690208,Capistrano Beach,CA,38,Fire,2,401769.08
FALSE,,33.1580933,-117.3505939,Carlsbad,CA,38,Fire,8,1859599.14
FALSE,,33.1580933,-117.3505939,Carlsbad,CA,70,Police,1,139578.84
FALSE,,36.5552386,-121.9232879,Carmel,CA,78,Public Works - Engineering,1,97208.24
